url,Course Title,Course Headline,Instructor,off_price,orig_price,Rating,Number of Ratings,Course Length,Number of Lectures,Difficulity,Subscribers
https://www.udemy.com/course/integration-oracle-soa-suite-12c/,Oracle SOA Suite 12c - APIs REST and SOAP + Orchestration,Hands on and easy to start to work with SOA using Oracle Service Bus and Oracle SOA Suite for REST API and SOAP API,Carlos Medger,14.99,29.99,4.2,161,5.5,39,All Levels,743 
https://www.udemy.com/course/ai102-azure/,AI-102 Microsoft Azure AI Solution Complete Exam Prep,Learn how to use Azure Cognitive Services to add AI to your own applications,"Scott Duffy  • 550.000+ Students, Software Architect.ca",14.99,79.99,4.4,159,6.5,85,All Levels,1226 
https://www.udemy.com/course/4g-lte-epc-evolved-packet-core-network/,4G-LTE EPC: Evolved Packet Core Network,"This EPC course covers the 4G LTE Packet Core Network including MME, SGW, PGW, HSS, Call Flow, Roaming and Protocols etc","TELCOMA Global 68,000+ Students!",14.99,89.99,4.3,160,3,20,All Levels,1837 
https://www.udemy.com/course/linux-server-setup-essentials-for-business-and-personal-use/,Debian Linux Server Setup and Administration Essentials,Step-by-step guide to personal server setup: from Linux OS installation to configuring personal web hosting platform,Aleksey Grebeshkov,14.99,89.99,5.0,160,3.5,51,All Levels,1961 
https://www.udemy.com/course/linux-server-setup-essentials-for-business-and-personal-use/,Debian Linux Server Setup and Administration Essentials,Step-by-step guide to personal server setup: from Linux OS installation to configuring personal web hosting platform,Aleksey Grebeshkov,14.99,89.99,5.0,160,3.5,51,All Levels,1961 
https://www.udemy.com/course/data-science-project-management-methodology-crisp-dm/,Data Science- Project Management Methodology - CRISP-DM,End to End High Level Overview of Data Science & AI projects,360DigiTMG Elearning,14.99,89.99,4.4,159,5,34,All Levels,2863 
https://www.udemy.com/course/master-spring-batch/,Master Spring Batch,Learn Spring Batch and Spring Boot together,Michael Wang,14.99,69.99,4.4,158,7.5,78,All Levels,922 
https://www.udemy.com/course/autosar-architecture/,Autosar Architecture  (Learn from Scratch with Demo),Lets learn Classic Autosar Architecture from scratch and experience how to write an Autosar software with live example,Prakash Kumar,14.99,29.99,4.5,158,4.5,37,All Levels,794 
https://www.udemy.com/course/arduauto/,Make an Arduino remote controlled car,Take your Arduino skills to the next level by building a full-featured remote controlled car. This is Hardware Hacking!,Dr. Peter Dalmaris,14.99,89.99,4.4,160,4,31,Intermediate,5635 
https://www.udemy.com/course/vhdl-design-and-modeling-of-digital-systems/,Learn VHDL Design using Xilinx Zynq-7000 ARM/FPGA SoC,For both the beginner and experienced Engineer using Vivado on the Zybo Z7 Xilinx Zynq FPGA Development Board,"Clyde R. Visser, P.E.",14.99,89.99,4.5,160,5,34,All Levels,5526 
https://www.udemy.com/course/knime-a-crash-course-for-beginners/,KNIME - a crash course for beginners,Learn data cleaning with KNIME in a case study the fun and easy way. How to do advanced data preparation with KNIME,Dan We,14.99,89.99,4.7,160,2.5,17,Beginner,534 
https://www.udemy.com/course/fedora-linux/,Fedora Linux from Scratch,Learn how to quickly and easily master the Linux Command Line using Fedora.,Juravlea Nicolae,14.99,89.99,4.7,159,1,20,Beginner,23880 
https://www.udemy.com/course/the-complete-beginners-guide-to-the-arduino/,The Complete Beginners Guide to The Arduino - 2021,"The complete Arduino course, from complete beginner to competent maker created by a best-selling Arduino book author",Mike McRoberts,14.99,89.99,4.6,159,16,52,Beginner,5443 
https://www.udemy.com/course/comptia-cloud/,CompTIA Cloud+ (CVO 001),CompTIA Cloud+,Stone River eLearning,14.99,89.99,4.1,159,5,149,All Levels,1113 
https://www.udemy.com/course/pyqt5-from-a-z/,PyQt5 From A-Z,Graphical User Interfaces with Python,Michael Miller,14.99,49.99,4.8,159,21.5,104,Intermediate,1113 
https://www.udemy.com/course/openfoam-for-beginners/,A Beginner's Guide to simulating with OpenFOAM,Get to know how to simulate various flow configurations in OpenFOAM.,Andrej Lerch,14.99,49.99,3.9,159,1.5,28,All Levels,1131 
https://www.udemy.com/course/owncloud4free/,ownCloud NAS - Secure and Storage for Home and Business,"Access your data from everywhere in the world using any device (desktop or mobile).  Your own ""Dropbox clone"" service!",Gabriel Avramescu,14.99,89.99,5.0,159,2,25,All Levels,1699 
https://www.udemy.com/course/augment-reality-merge-cube-ar-introduction-to-augment-reality-ar/,Introduction to Augment Reality AR,Start Playing with Augmented reality (AR) at Home with things that you already have! Explore this wonderful world TODAY,"ProTech Academy, Ashraf Said, Money Makers Academy",14.99,89.99,4.1,159,1,12,All Levels,20550 
https://www.udemy.com/course/payload-ethical-hacking-course/,Payload Ethical Hacking Course,Learn to hack using payload. All basics videos added.,"Shokal Shah, MD. Hasanur Rahaman Hasib",14.99,89.99,3.1,159,39 total min,7,All Levels,18838 
https://www.udemy.com/course/tableau-visual-best-practices-good-to-great/,Tableau Visual Best Practices: Go from Good to GREAT!,Focused on enabling you to improve your data visualization skills,Kate Strachnyi,14.99,19.99,3.6,159,1,8,All Levels,845 
https://www.udemy.com/course/sql-mysql-for-beginners-analyse-and-manipulate-data/,SQL & MySQL  for Beginners: Analyse and Manipulate Data,"Learn SQL with MySQL: Build and query database objects, Retrieve and Manipulate Data Using SQL Commands",Bluelime Learning Solutions,14.99,89.99,4.5,159,7,75,Beginner,26692 
https://www.udemy.com/course/learning-filemaker-17-complete-course/,Learning FileMaker 17 - Complete Course,"Build FileMaker Custom Apps, Tune Performance, and share on the Cloud...Like a BOSS",Richard Carlton,79.99,,4.2,158,57,336,All Levels,515 
https://www.udemy.com/course/autocad-vba-beginner-course/,AutoCAD VBA Programming -  Beginner course,This course gives you a solid understanding of AutoCAD VBA concepts and fundamentals to develop your own applications.,Arnold Higuit,14.99,39.99,4.5,158,3.5,42,Beginner,731 
https://www.udemy.com/course/learn-bioinformatics/,Learn Bioinformatics From Scratch (Theory & Practical),"Best Bioinformatics course for Students, Academia and Industry Professionals to learn Bioinformatics and biological data",Muhammad Dujana,14.99,39.99,4.6,152,6.5,95,Beginner,735 
https://www.udemy.com/course/the-dax-workshop-part-1/,The DAX Workshop - Part 1,Learn DAX by working through real-world business scenarios via 45 exercises and tutorials,Randy Minder,14.99,24.99,4.9,157,5,15,All Levels,750 
https://www.udemy.com/course/complete-sql-injection-course-learn-hacking-practically/,SQL Injection Ethical Hacking Course,Learn to hack websites using sql injection from scratch.,Pronoy Kumar,14.99,89.99,2.2,157,1.5,8,All Levels,24791 
https://www.udemy.com/course/sap-abap-crash-course-for-beginners/,SAP ABAP Crash Course for Beginners,Learn SAP! Learn the nuts and bolts of Software Development in SAP with ABAP. Lifetime access + all updates included!,Ana Lekic,14.99,84.99,4.2,157,4,22,Beginner,2176 
https://www.udemy.com/course/iot-with-python/,Internet of Things with Python Programming,Learn foundation python programming and work on various experiments using Arduino Uno & Raspberry Pi,Sai Acuity Institute of Learning Pvt Ltd Enabling Learning Through Insight!,14.99,79.99,3.8,157,30.5,27,All Levels,26500 
https://www.udemy.com/course/cca-175-spark-certification-hadoop/,Cloudera CCA 175 Spark Developer Certification: Hadoop Based,"Become a Master of Spark using Scala to Stage, Transform, and Store with Spark RDDs, DataFrames, and Apache Sqoop",Dhruv Bais,14.99,89.99,4.4,157,6.5,39,All Levels,2888 
https://www.udemy.com/course/iso-27001-implementation-step-by-step/,ISO 27001 Implementation Step by Step,Implement ISO 27001 with templates,Dr. Amar Massoud,14.99,19.99,4.4,158,2,23,Intermediate,1519 
https://www.udemy.com/course/geoserver-from-a-z/,GeoServer from A-Z,Share your geospatial data with the world,Michael Miller,14.99,89.99,4.5,156,9,50,Intermediate,1020 
https://www.udemy.com/course/cisco-ccna-gns3-ultimate-labs-ccna-exam-prep-labs-pass-your-exam/,Cisco CCNA GNS3 Ultimate Labs: CCNA Exam Prep Labs to pass,Are you ready for the CCNA exam? You sure? Check your knowledge with our CCNA Exam Prep Labs. Make sure you know topics,David Bombal,14.99,19.99,4.3,156,6,61,Beginner,1447 
https://www.udemy.com/course/aws-basics/,AWS Basics - For beginners and intermediates,AWS Basics - Amazon Web Services for beginners and intermediates,Wolfgang Unger,14.99,69.99,4.5,156,4.5,36,All Levels,664 
https://www.udemy.com/course/ios-ethical-hacking-course/,IOS Ethical Hacking Course,A beginner's guide to learn and understand Ethical Hacking in IOS.,"Shokal Shah, MD. Hasanur Rahaman Hasib",14.99,89.99,3.6,156,32 total min,5,All Levels,17538 
https://www.udemy.com/course/netsuite-ultimate-functional-guide/,NetSuite Functional Ultimate Guide and Complete Course,Learn NetSuite with this Complete Ultimate Guide to learning NetSuite as a Functional User/Consultant.,Iyad Alghamdi,14.99,89.99,4.5,154,4.5,24,Beginner,681 
https://www.udemy.com/course/ubuntu-linux/,Learning Ubuntu Linux. A Training Video From Infinite Skills,Learn Ubuntu Linux - A practical easy to follow course on getting started with Ubuntu Linux from Infinite Skills,Infinite Skills,14.99,49.99,4.4,156,5.5,91,All Levels,1904 
https://www.udemy.com/course/nodejs-microservices-for-beginners/,Node.js Microservices for beginners,Get started with the principles of distributed services in Node.js,Flo Sloot,14.99,19.99,4.6,156,6.5,58,Beginner,757 
https://www.udemy.com/course/computer-basics-for-seniors-the-easy-way-to-learn-computers/,Computer Basics For Seniors: The Easy Way To Learn Computers,Learn how to overcome the intimidation of computers and use this technology to better your life.,Eric Eisenmann,14.99,49.99,3.8,155,1.5,21,Beginner,528 
https://www.udemy.com/course/salesforce-sales-cloud-consultant-certification-course/,Salesforce Certification - Sales Cloud Consultant,Learn and get Salesforce sales cloud certified. Covers entire exam guide for Salesforce Sales cloud certification exam.,Yashad Tayal,14.99,19.99,4.1,156,5,69,Intermediate,767 
https://www.udemy.com/course/ios-application-penetration-testing-ethical-hacking-domain-x/,iOS Application: Penetration Testing Ethical Hacking Domain,Get Expertise in iOS Apps Hacking,InSEC- Techs,14.99,19.99,4.3,156,6,48,All Levels,1027 
https://www.udemy.com/course/records-and-health-information-management/,Records and Health Information Management,Learn Electronic Health Records,Valerie Boyd- Holsinger,14.99,84.99,4.4,156,1.5,13,All Levels,595 
https://www.udemy.com/course/aws-vs-azure-vs-gcp-a-brief-comparison-by-pkv/,AWS vs Azure vs GCP: A Brief Comparison [by PKV],"A brief comparison of tech giants in cloud industry i.e. Amazon Web Services, Microsoft Azure and Google Cloud Platform",Pavan Kumar Vadde,14.99,29.99,4.3,155,2.5,23,Beginner,9362 
https://www.udemy.com/course/ccnalabs/,CCENT and CCNA Real World Labs - Cisco Training,"When things go wrong... I keep recording! Learn how to troubleshoot routing, switching, wireless, security and much more",Marious Kuriata,14.99,19.99,4.4,155,20.5,60,All Levels,3050 
https://www.udemy.com/course/oracle-11g-certified-professional-exam-prep-ii/,Oracle 11g Certified Professional Exam Prep II,"Part 2 of a 3 part series. A clear, concise and expert guide to achieving certification for Oracle Database.",Dave Haas,14.99,74.99,4.8,155,6.5,69,Intermediate,1277 
https://www.udemy.com/course/how-to-build-your-own-mining-pool/,How to build your own altcoin cryptocurrency mining pool,"A course for those who already know how to mine, but wish to expand their knowledge to creating their own mining pool",Craig Young,14.99,89.99,4.5,155,3,45,Expert,891 
https://www.udemy.com/course/a-beginners-guide-to-kali-ethical-hacking-and-pen-testing/,"Kali Linux, Ethical Hacking and Pen Testing for Beginners",Learn what it takes to become an Ethical Hacker. Discover the world of Ethical Hacking and Penetration Testing.,"CyberTraining 365, Samy Mkacher",14.99,89.99,4.6,155,4.5,43,Beginner,9559 
https://www.udemy.com/course/how-to-solder-electronic-components-like-a-professional/,How to Solder Electronic Components Like A Professional,In this Course you will learn how to Master Soldering in no Time,"Educational Engineering Team, Ashraf Said",14.99,89.99,3.9,155,1.5,23,All Levels,9201 
https://www.udemy.com/course/complete-microsoft-sql-server-database-administration-course/,Complete Microsoft SQL Server Database Administration Course,Become SQL database certified (MCSA and MTA certification),"Imran Afzal (300,000+ students), Abbas Mehmood",14.99,89.99,4.7,152,32,109,All Levels,16674 
https://www.udemy.com/course/informatica-data-quality-analyst-beginners-guide/,Informatica Data Quality Analyst - Beginner's Guide,Informatica Data Quality (IDQ) Analyst Course,Sid Inf,17.99,99.99,4.2,155,5,54,Beginner,878 
https://www.udemy.com/course/complete-guide-to-image-processing-with-matlab/,Complete Guide to Image Processing with MATLAB,"Understand the Theory of Image Processing, apply it in MATLAB, and design a GUI to interface it!",Fawaz Sammani,14.99,19.99,4.5,155,4,50,Beginner,612 
https://www.udemy.com/course/introduction-to-aws-ec2-deployment-fundamentals/,Introduction to AWS - EC2 Deployment Fundamentals,Get started with creating your own virtual servers and databases using Amazon Web Service's powerful capabilities.,Infinite Skills,14.99,49.99,3.7,154,2,47,Intermediate,1296 
https://www.udemy.com/course/simulate/,"BIM 4D Simulations Autodesk Revit, Dynamo, Navisworks & Max",Learn several ways of creating construction simulations using different tools and scripts,Enrique Galicia,14.99,69.99,4.6,154,2.5,28,Intermediate,1158 
https://www.udemy.com/course/salesforce-visual-workflow-guide/,Salesforce Visual Workflow Complete course,Click your way to automating business processes using Visual Workflow. Practical course to Model-Driven Development .,Deepika Khanna,14.99,89.99,4.1,154,7.5,55,Beginner,1166 
https://www.udemy.com/course/simulate/,"BIM 4D Simulations Autodesk Revit, Dynamo, Navisworks & Max",Learn several ways of creating construction simulations using different tools and scripts,Enrique Galicia,14.99,69.99,4.6,154,2.5,28,Intermediate,1158 
https://www.udemy.com/course/machine-learning-and-data-science-2021/,"Machine Learning, Deep Learning and Bayesian Learning","Learn Machine Learning, Deep Learning, Bayesian Learning and Model Deployment in Python.",Sachin Abeywardana,14.99,89.99,4.4,153,16,183,All Levels,4345 
https://www.udemy.com/course/mikrotik-on-gns3-for-labs-emulation/,MikroTik on GNS3 for LABs Emulation,Emulate MikroTik RouterOS v7 using GNS3 software and run MikroTik LABS without the need of buying MikroTik routers,Maher Haddad,14.99,19.99,4.6,154,1.5,11,Beginner,700 
https://www.udemy.com/course/build-a-web-page-with-html-css-and-javascript-from-scratch/,"Build a Web Page with HTML, CSS, and JavaScript from Scratch",Learning to code through project based experiences.,Shawn Foster,14.99,89.99,4.5,154,3.5,25,Beginner,16135 
https://www.udemy.com/course/oracle-business-intelligence-publisher-11g-oracle-bip-11g/,Oracle Business Intelligence Publisher 11g (Oracle BIP 11g),Working with Oracle BI Publisher 11g from simple install to building complex reports,Habergeons Technologies,14.99,19.99,3.7,154,3,37,All Levels,722 
